ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
1947832-20130116,2201319,339687,4,"DELTA FINANCIALS, INC.",LIBERTY TAX SERVICE 5948,5805 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1010,Limited Business License,197,Tax Preparation Services,1947832,RENEW,,11/15/2012,12/26/2012,N,01/16/2013,01/15/2015,12/26/2012,12/27/2012,AAI,,,41.89467209,-87.770437438,"(41.894672089979515, -87.77043743792723)"
1998571-20111116,2119313,347786,1,"CHICAGO AVE DISCOUNT STORE, INC.",CHICAGO AVE DISCOUNT STORE,5605 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1998571,RENEW,,09/15/2011,01/23/2012,N,11/16/2011,11/15/2013,01/23/2012,01/24/2012,REV,03/22/2013,,41.894739816,-87.765626737,"(41.894739815720484, -87.76562673682143)"
41115-20021116,1279864,6827,2,SHAELYN INC,ALICE'S,5638 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,41115,RENEW,,09/24/2002,11/14/2002,N,11/16/2002,11/15/2003,12/04/2002,02/03/2003,AAI,,,41.894941993,-87.766879338,"(41.89494199271389, -87.76687933825816)"
1767452-20061114,1767452,291826,1,"DOLLAR ZONE OF COUNTRYSIDE, INC.",DOLLAR STORE,5605-5607 W CHICAGO AVE 1,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1767452,ISSUE,10/10/2006,10/12/2006,10/12/2006,N,11/14/2006,11/15/2007,11/14/2006,11/14/2006,AAI,,,41.894739816,-87.765626737,"(41.894739815720484, -87.76562673682143)"
2147442-20140216,2303466,369530,1,AUSTIN DOLLAR PLUS INC.,AUSTIN DOLLAR PLUS,5961-5963 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2147442,RENEW,,12/15/2013,02/04/2014,N,02/16/2014,02/15/2016,02/04/2014,02/04/2014,AAI,,,41.894609147,-87.774683966,"(41.89460914732169, -87.77468396587314)"
67938-20071116,1851774,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,09/21/2007,11/13/2007,N,11/16/2007,11/15/2009,11/13/2007,11/14/2007,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
2289204-20130924,2289204,385244,1,5804 MEMBERS PRIVITE CLUB,5804 MEMBERS PRIVITE CLUB,5804 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,661 | 767,Fitness Training On and Off Premise | Retail Sales of General Merchandise and Non-Perishable Food,2289204,ISSUE,09/24/2013,09/24/2013,09/24/2013,N,09/24/2013,10/15/2015,09/24/2013,09/24/2013,AAC,10/09/2013,,41.894891195,-87.770523057,"(41.894891194861074, -87.7705230567142)"
1332488-20030319,1332488,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1332488,ISSUE,01/28/2003,01/29/2003,01/29/2003,N,03/19/2003,11/15/2003,03/18/2003,03/19/2003,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
1471-20021116,1289297,50270,1,JOE BOLLS,J & B TAVERN,5959 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1470,Tavern,829,Tavern - Consumption of Liquor on Premise,1471,RENEW,09/24/2002,10/29/2002,10/29/2002,N,11/16/2002,05/15/2003,10/29/2002,10/30/2002,AAI,,,41.894610331,-87.774608855,"(41.89461033137298, -87.77460885490936)"
1274790-20031116,1439196,252186,1,GOLDEN YUAN INC,GOLDEN YUAN INC,5957 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1274790,RENEW,,09/26/2003,11/17/2003,N,11/16/2003,11/15/2004,12/22/2003,02/18/2004,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
2271688-20130715,2271688,383336,1,"Austin Chicago Currency Exchange, Inc.","Austin Chicago Currency Exchange, Inc.",5946 W CHICAGO AVE 1,CHICAGO,IL,60651,29,,29-,,1010,Limited Business License,708,Miscellaneous Commercial Services,2271688,ISSUE,,07/12/2013,07/12/2013,N,07/15/2013,07/15/2015,07/12/2013,07/15/2013,AAI,,,41.894836792,-87.774164297,"(41.89483679195746, -87.77416429728628)"
2184968-20121018,2184968,375457,1,COLEMAN'S BARBEQUE 2 LLC,COLEMAN'S BARBEQUE 2 LLC,5752-5754 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2184968,ISSUE,09/06/2012,10/04/2012,10/04/2012,N,10/18/2012,11/15/2014,10/17/2012,10/18/2012,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
2463540-20160426,2463540,405845,1,SHARISE L. ROGERS,UNCHART'D NATION,5607 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,2463540,ISSUE,04/25/2016,04/26/2016,04/26/2016,N,04/26/2016,05/15/2018,04/26/2016,04/26/2016,AAI,,,41.894738668,-87.765712681,"(41.89473866816136, -87.76571268125569)"
10366-20061116,1744680,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,09/20/2006,12/05/2006,N,11/16/2006,11/15/2007,12/05/2006,12/06/2006,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
1742764-20091116,1994290,59800,4,"MC D'S PIZZA, INC.",BARNEY'S PIZZA,5648 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742764,RENEW,,09/15/2009,11/09/2009,N,11/16/2009,11/15/2011,11/09/2009,11/10/2009,AAI,,,41.894936006,-87.767324235,"(41.89493600584935, -87.767324234848)"
36328-20051116,1625887,15218,2,DARUN MAKTAVEESUB,J M INC,5614 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,36328,RENEW,,09/22/2005,11/16/2005,N,11/16/2005,11/15/2006,11/16/2005,11/17/2005,AAI,,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
1937806-20081205,1937806,338173,1,BHATTI SUB INC.,BHATTI SUB & FRIED CHICKEN,5613 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1937806,ISSUE,10/24/2008,10/24/2008,10/24/2008,N,12/05/2008,11/15/2009,12/04/2008,12/05/2008,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
13323-20071116,1849511,6240,1,SHIRLEY PEEPLES,PEEPLES TACO'S,5944 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13323,RENEW,,09/21/2007,11/08/2007,N,11/16/2007,11/15/2009,11/08/2007,11/09/2007,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
2215939-20121229,2215939,310781,1,"KIDDIE KORRAL ACADEMY, INC.",KIDDIE KORRAL ACADEMY,5836-5838 W CHICAGO AVE 1,CHICAGO,IL,60651,29,45,29-45,15,1023,Children's Services Facility License,820,"Supervision of, and Care for, Children 0-6 Years of Age, During the Day Between 6am-9pm",2215939,ISSUE,,,,N,12/29/2012,11/15/2013,,12/29/2012,AAI,,,41.894872435,-87.771795913,"(41.894872435106244, -87.77179591291225)"
1799006-20071116,1867800,313313,1,"AGARWAL ASSOCATES, INC.",BABA'S STEAK AND LEMONDADE,5613 W CHICAGO AVE 1,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1799006,RENEW,,09/21/2007,11/16/2007,N,11/16/2007,11/15/2009,11/16/2007,11/16/2007,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
2125422-20120119,2125422,367542,1,AUSTIN JOYCE LLC,AUSTIN JOYCE GROCERIES & CAFE,5649 W CHICAGO AVE,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2125422,ISSUE,11/03/2011,11/03/2011,11/03/2011,N,01/19/2012,12/15/2013,11/22/2011,01/19/2012,AAC,11/06/2013,,41.894717077,-87.767271449,"(41.89471707693221, -87.76727144939176)"
1937840-20130516,2242667,243648,2,DONYELL L  WYNN,FASHIONABLY UNPREDICTABLE,5814 W CHICAGO AVE 1 1,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,911,Retail Sales of Clothing / Accessories / Shoes,1937840,RENEW,,03/15/2013,05/08/2013,N,05/16/2013,05/15/2015,05/08/2013,05/09/2013,AAI,,,41.894885568,-87.770922722,"(41.89488556835818, -87.7709227216329)"
10366-20031116,1426936,4616,1,HENRY L COLEMAN SR,COLEMAN'S BAR B QUE #2,5752-5754 W CHICAGO AVE  1,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,10366,RENEW,,09/26/2003,11/18/2003,N,11/16/2003,11/15/2004,11/18/2003,11/21/2003,AAI,,,41.894897805,-87.769843107,"(41.894897804583955, -87.76984310664683)"
1573645-20151116,2425726,263230,2,"CENTRAL CHICAGO CURRENCY EXCHANGE,INC.","CENTRAL CHICAGO CURRENCY EXCHANGE, INC.",5601 W CHICAGO AVE,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,708,Miscellaneous Commercial Services,1573645,RENEW,,09/15/2015,10/01/2015,N,11/16/2015,11/15/2017,10/01/2015,10/02/2015,AAI,,,41.894742828,-87.765453397,"(41.894742828323416, -87.7654533968402)"
1274790-20020925,1274790,252186,1,GOLDEN YUAN INC,GOLDEN YUAN INC,5957 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1274790,ISSUE,08/16/2002,08/16/2002,08/16/2002,N,09/25/2002,11/15/2002,09/24/2002,09/25/2002,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
2289806-20151016,2422658,385520,1,MEDLOCK CONSTRUCTION INC.,MEDLOCK CONSTRUCTION,5801 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,4404,Regulated Business License,902 | 901 | 673 | 914 | 602,"Heating, Ventilation and Air Conditioning Services - Commercial | Heating, Ventilation and Air Conditioning Services - Residential | Home Repair Services | Roof Repair and Installation | Administrative Commercial Office",2289806,RENEW,,08/15/2015,09/10/2015,N,10/16/2015,10/15/2017,09/10/2015,10/01/2015,AAI,,,41.894674466,-87.770200318,"(41.89467446603847, -87.77020031763878)"
1898973-20080414,1898973,329873,1,LAYLA F. JUDEH,DOLLAR ZONE PLUS,5605 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1898973,ISSUE,04/02/2008,04/08/2008,04/08/2008,N,04/14/2008,11/15/2009,04/11/2008,04/14/2008,AAI,,,41.894739816,-87.765626737,"(41.894739815720484, -87.76562673682143)"
67937-20131116,2285448,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/15/2013,10/29/2013,N,11/16/2013,11/15/2015,10/29/2013,10/30/2013,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
2206133-20121229,2206133,255973,1,BEMIS LESTER,UNIQUE EPOXY FLOORING SYSTEM,5924 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,4404,Regulated Business License,673,Home Repair Services,2206133,ISSUE,,,,N,12/29/2012,11/15/2013,,12/29/2012,AAI,,,41.894848981,-87.77333782,"(41.89484898099712, -87.77333781998448)"
67938-20091116,1993267,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,67938,RENEW,,09/15/2009,10/26/2009,N,11/16/2009,11/15/2011,10/26/2009,10/27/2009,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
895-20020516,1229166,170,1,CHICAGO PRESTIGE LIQUORS INC,PRESTIGE LIQUORS,5967 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,895,RENEW,03/27/2002,05/14/2002,05/14/2002,N,05/16/2002,05/15/2003,05/14/2002,05/15/2002,AAI,,,41.894605595,-87.774909299,"(41.89460559487295, -87.77490929875101)"
13323-20061116,1744939,6240,1,SHIRLEY PEEPLES,PEEPLES TACO'S,5944 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13323,RENEW,,09/20/2006,11/13/2006,N,11/16/2006,11/15/2007,11/14/2006,11/15/2006,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
2469535-20160617,2469535,406801,1,SWEET POTATO PATCH INC.,SWEET POTATO PATCH INC.,5638 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,735,Preparation of Food and Dining on Premise With Seating,2469535,ISSUE,05/24/2016,05/24/2016,05/24/2016,N,06/17/2016,07/15/2018,06/17/2016,06/17/2016,AAI,,,41.894941993,-87.766879338,"(41.89494199271389, -87.76687933825816)"
13323-20051116,1624362,6240,1,SHIRLEY PEEPLES,PEEPLES TACO'S,5944 W CHICAGO AVE,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,13323,RENEW,,09/22/2005,10/14/2005,N,11/16/2005,11/15/2006,10/14/2005,10/17/2005,AAI,,,41.894837943,-87.774089185,"(41.89483794336363, -87.77408918515034)"
1356876-20131116,2286769,263672,1,"THE AVE FOOD MART, INC.",THE AVE FOOD MART,5851 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1356876,RENEW,,09/15/2013,11/06/2013,N,11/16/2013,11/15/2015,11/06/2013,11/07/2013,AAI,,,41.894646738,-87.772186926,"(41.894646738205715, -87.77218692559813)"
2293521-20151116,2427393,385957,1,Lesley Luka,West Side Animal Hospital,5837 W CHICAGO AVE 1,CHICAGO,IL,60651,29,,29-,,1032,Animal Care License,857 | 609,Operate a Veterinary Hospital | Animal Care Facility,2293521,RENEW,,09/15/2015,10/01/2015,N,11/16/2015,11/15/2017,10/01/2015,10/02/2015,AAI,,,41.8946548,-87.771654816,"(41.894654799658774, -87.77165481600393)"
2411417-20150721,2411417,399359,1,BITOY'S SWEET TREATS INC.,BITOY'S SWEET TREATS INC,5957 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2411417,ISSUE,06/22/2015,06/22/2015,07/06/2015,N,07/21/2015,08/15/2017,07/20/2015,07/21/2015,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
67937-20031116,1428711,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/26/2003,11/04/2003,N,11/16/2003,11/15/2004,12/22/2003,02/26/2004,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
1742764-20151116,2425228,59800,4,"MC D'S PIZZA, INC.",BARNEY'S PIZZA,5648 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742764,RENEW,,09/15/2015,01/08/2016,N,11/16/2015,11/15/2017,01/08/2016,01/11/2016,AAI,,,41.894936006,-87.767324235,"(41.89493600584935, -87.767324234848)"
2390818-20150507,2390818,397120,1,Patricia A Berkley,The Jerk Shop,5614 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,,29-,,1006,Retail Food Establishment,782,Sale of Food Prepared Onsite Without Dining Area,2390818,ISSUE,,03/19/2015,04/09/2015,N,05/07/2015,05/15/2017,04/17/2015,05/07/2015,AAI,,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
2207815-20121229,2207815,328919,1,KWAN H. KIM,MOM'S WASHLAND,5637 W CHICAGO AVE,CHICAGO,IL,60651,29,35,29-35,15,4404,Regulated Business License,693,Laundry Service,2207815,ISSUE,,,,N,12/29/2012,11/15/2013,,12/29/2012,AAI,,,41.89472402,-87.766777177,"(41.89472402028131, -87.76677717696077)"
9770-20041116,1531656,62905,1,DARUN MAKTAVEESUB,C A BEEF,5965 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,9770,RENEW,,09/27/2004,10/20/2004,N,11/16/2004,11/15/2005,10/20/2004,10/21/2004,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
2196542-20121129,2196542,376663,1,"BILLY'S CART, INC.","BILLY'S CART, INC.",5603 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,2196542,ISSUE,10/25/2012,10/25/2012,10/25/2012,N,11/29/2012,12/15/2014,11/28/2012,11/29/2012,AAI,,,41.894741209,-87.76553949,"(41.89474120900544, -87.76553949017092)"
1742764-20060918,1742764,59800,4,"MC D'S PIZZA, INC.",BARNEY'S PIZZA,5648 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742764,ISSUE,09/06/2006,09/06/2006,09/06/2006,N,09/18/2006,11/15/2006,09/15/2006,09/18/2006,AAI,,,41.894936006,-87.767324235,"(41.89493600584935, -87.767324234848)"
1742764-20061116,1752840,59800,4,"MC D'S PIZZA, INC.",BARNEY'S PIZZA,5648 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1742764,RENEW,,09/20/2006,02/09/2007,N,11/16/2006,11/15/2007,02/09/2007,02/14/2007,AAI,,,41.894936006,-87.767324235,"(41.89493600584935, -87.767324234848)"
1879511-20111216,2123717,325018,25,"TAX SERVICES OF AMERICA, INC.",JACKSON HEWITT TAX SERVICE,5603 W CHICAGO AVE 1,CHICAGO,IL,60651,29,35,29-35,15,1010,Limited Business License,197,Tax Preparation Services,1879511,RENEW,,10/14/2011,01/31/2012,N,12/16/2011,12/15/2013,01/31/2012,03/06/2012,AAI,,,41.894741209,-87.76553949,"(41.89474120900544, -87.76553949017092)"
9770-20011116,1187096,62905,1,DARUN MAKTAVEESUB,C A BEEF,5965 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,9770,RENEW,,10/03/2001,11/06/2001,N,11/16/2001,11/15/2002,01/08/2002,01/09/2002,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
2020793-20100414,2020793,350821,1,TAQUERIA EL AGUILA INC.,TAQUERIA EL AGUILA INC.,5957 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2020793,ISSUE,02/11/2010,02/11/2010,03/25/2010,N,04/14/2010,11/15/2011,04/13/2010,04/14/2010,AAI,,,41.894611515,-87.774533744,"(41.89461151537511, -87.77453374394335)"
1742858-20111116,2117848,277758,1,"ONLY BY FAITH, INC.",ONLY BY FAITH,5700 W CHICAGO AVE 2,CHICAGO,IL,60651,29,45,29-45,15,1524,Massage Establishment,704,Massage Establishment,1742858,RENEW,,09/15/2011,11/07/2011,N,11/16/2011,11/15/2013,11/07/2011,11/08/2011,AAI,,,41.89492663,-87.768008331,"(41.89492662954099, -87.76800833135303)"
1819281-20091116,1996530,316836,1,HAPPY DOG AVE. INC.,HAPPY DOG AVENUE,5614 W CHICAGO AVE 1,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1819281,RENEW,,09/15/2009,10/05/2009,N,11/16/2009,11/15/2011,10/05/2009,10/06/2009,AAI,,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
2423460-20150901,2423460,400959,1,TYLER GREY ENTERTAINMENT LLC,TYLER GREY ENTERTAINMENT LLC,5744 W CHICAGO AVE 1ST 1B,CHICAGO,IL,60651,29,45,29-45,15,1010,Limited Business License,635,"Commissioned Staffing of Professional, Secretarial and Clerical Work",2423460,ISSUE,08/31/2015,09/01/2015,09/01/2015,N,09/01/2015,09/15/2017,09/01/2015,09/01/2015,AAI,,,41.894902697,-87.769513994,"(41.89490269670821, -87.76951399402235)"
2216027-20121229,2216027,343815,1,"BETTY'S DAY CARE ACADEMY, INC.","BETTY'S DAY CARE ACADEMY, INC.",5725 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1023,Children's Services Facility License,820,"Supervision of, and Care for, Children 0-6 Years of Age, During the Day Between 6am-9pm",2216027,ISSUE,,,,N,12/29/2012,11/15/2013,,12/29/2012,AAI,,,41.894690487,-87.768986957,"(41.89469048714729, -87.76898695672315)"
894-20021116,1278185,170,1,CHICAGO PRESTIGE LIQUORS INC,PRESTIGE LIQUORS,5967 W CHICAGO AVE,CHICAGO,IL,60651,29,29,29-29,15,1474,Package Goods,774,Retail Sales of Packaged Liquor,894,RENEW,09/24/2002,11/14/2002,11/14/2002,N,11/16/2002,05/15/2003,11/14/2002,11/15/2002,AAI,,,41.894605595,-87.774909299,"(41.89460559487295, -87.77490929875101)"
2163465-20120711,2163465,367755,1,"CHICAGO AVE GRILL, INC.",WESTSIDE FOOD MART,5613 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,35,29-35,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2163465,ISSUE,06/26/2012,06/26/2012,06/26/2012,N,07/11/2012,12/15/2013,07/11/2012,07/11/2012,AAI,,,41.894735094,-87.765970904,"(41.89473509361997, -87.7659709043546)"
9770-20051116,1633376,62905,1,DARUN MAKTAVEESUB,C A BEEF,5965 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,9770,RENEW,,09/22/2005,11/16/2005,N,11/16/2005,11/15/2006,11/16/2005,11/17/2005,AAI,,,41.894606779,-87.774834188,"(41.89460677907168, -87.77483418779396)"
36328-20031116,1427874,15218,2,DARUN MAKTAVEESUB,J M INC,5614 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,36328,RENEW,,09/26/2003,11/13/2003,N,11/16/2003,11/15/2004,11/20/2003,11/21/2003,AAI,,,41.894953358,-87.766062626,"(41.89495335826808, -87.76606262592395)"
2004191-20100114,2004191,348753,1,"CHICAGO AVE FOOD MARKET, INC.",CHICAGO AVE FOOD MARKET,5606 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2004191,ISSUE,,11/09/2009,11/09/2009,N,01/14/2010,11/15/2011,01/14/2010,01/14/2010,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
2204754-20121229,2204754,37164,2,MARVIN MEDLOCK,MEDLOCK CONSTRUCTION,5801 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,4404,Regulated Business License,673,Home Repair Services,2204754,ISSUE,,,,N,12/29/2012,11/15/2013,,12/29/2012,AAC,10/04/2013,,41.894674466,-87.770200318,"(41.89467446603847, -87.77020031763878)"
2146955-20120514,2146955,290890,2,JAMES SPEARMAN,GENESIS ON THE AVENUE,5811 W CHICAGO AVE 1ST,CHICAGO,IL,60651,29,29,29-29,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,2146955,ISSUE,03/28/2012,03/28/2012,03/28/2012,N,05/14/2012,11/15/2013,05/14/2012,05/14/2012,AAI,,,41.894669765,-87.77066533,"(41.89466976462685, -87.77066533021669)"
1742858-20091116,1995471,277758,1,"ONLY BY FAITH, INC.",ONLY BY FAITH,5700 W CHICAGO AVE 2,CHICAGO,IL,60651,29,45,29-45,15,1524,Massage Establishment,704,Massage Establishment,1742858,RENEW,,09/15/2009,10/24/2009,N,11/16/2009,11/15/2011,10/24/2009,10/26/2009,AAI,,,41.89492663,-87.768008331,"(41.89492662954099, -87.76800833135303)"
1332488-20031116,1440273,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,1332488,RENEW,,09/26/2003,01/28/2004,N,11/16/2003,11/15/2004,12/22/2003,02/26/2004,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
1332489-20030228,1332489,258337,1,"STOP-N-SAVE FOOD MARKET, INC.",STOP-N-SAVE FOOD MARKET INC,5606 W CHICAGO AVE,CHICAGO,IL,60651,29,5,29-5,15,1781,Tobacco Retail Over Counter,763,Retail Sale of Tobacco,1332489,ISSUE,01/28/2003,01/29/2003,01/29/2003,N,02/28/2003,11/15/2003,02/26/2003,02/28/2003,AAI,,,41.894958165,-87.765718109,"(41.89495816541706, -87.76571810860544)"
67937-20051116,1627009,20882,1,FTEX FOODS & LIQUOR INC,FTEX FOODS & LIQUOR INC,5756 W CHICAGO AVE # 1ST,CHICAGO,IL,60651,29,45,29-45,15,1006,Retail Food Establishment,775,Retail Sales of Perishable Foods,67937,RENEW,,09/22/2005,11/12/2005,N,11/16/2005,11/15/2006,11/12/2005,11/14/2005,AAI,,,41.894895591,-87.770006368,"(41.89489559114541, -87.77000636793314)"
